r,m,phi,p
7.048000000000688,1.0620458953704395,0.15798992221400104,0.00001312904772095709
7.049000000000689,1.0622802901909316,0.15802217727963855,0.000013116519840493574
7.050000000000689,1.0625146356691895,0.15805443015900436,0.000013103999193306204
7.051000000000689,1.0627489317642682,0.15808668084990246,0.000013091485778356424
7.05200000000069,1.062983178435228,0.15811892935013733,0.00001307897959460413
7.05300000000069,1.0632173756411336,0.15815117565751388,0.000013066480641007661
7.05400000000069,1.0634515233410555,0.15818341976983755,0.000013053988916523813
7.055000000000691,1.0636856214940686,0.15821566168491422,0.00001304150442010783
7.056000000000691,1.063919670059253,0.15824790140055028,0.000013029027150713406
7.057000000000691,1.0641536689956936,0.15828013891455261,0.000013016557107292693
7.058000000000692,1.0643876182624805,0.15831237422472857,0.000013004094288796295
7.059000000000692,1.0646215178187088,0.15834460732888597,0.000012991638694173268
7.060000000000692,1.0648553676234787,0.15837683822483314,0.000012979190322371128
7.061000000000693,1.0650891676358951,0.15840906691037887,0.000012966749172335843
7.062000000000693,1.0653229178150685,0.15844129338333243,0.000012954315243011843
7.063000000000693,1.0655566181201137,0.1584735176415036,0.000012941888533342016
7.064000000000694,1.0657902685101512,0.15850573968270265,0.000012929469042267707
7.065000000000694,1.0660238689443062,0.1585379595047403,0.000012917056768728724
7.066000000000694,1.0662574193817091,0.1585701771054278,0.000012904651711663335
7.067000000000695,1.0664909197814954,0.15860239248257688,0.000012892253870008269
7.068000000000695,1.0667243701028053,0.1586346056339997,0.000012879863242698721
7.069000000000695,1.0669577703047848,0.15866681655750897,0.00001286747982866835
7.070000000000696,1.0671911203465843,0.15869902525091786,0.00001285510362684928
7.071000000000696,1.0674244201873595,0.15873123171204004,0.000012842734636172097
7.072000000000696,1.0676576697862716,0.15876343593868966,0.00001283037285556586
7.073000000000697,1.0678908691024864,0.15879563792868137,0.000012818018283958093
7.074000000000697,1.0681240180951752,0.1588278376798303,0.000012805670920274788
7.075000000000697,1.068357116723514,0.1588600351899521,0.000012793330763440408
7.076000000000698,1.0685901649466842,0.15889223045686285,0.000012780997812377887
7.077000000000698,1.0688231627238725,0.15892442347837915,0.000012768672066008629
7.078000000000698,1.0690561100142701,0.15895661425231813,0.000012756353523252513
